"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
STBARBRA.C,19511103,2400,0.000,,27.8,7.8,13.9,F,,,,,,,,,,,
STBARBRA.C,19511104,2400,0.000,,25.6,7.2,13.9,F,,,,,,,,,,,
STBARBRA.C,19511105,2400,0.000,,22.2,11.7,17.2,,,,,,,,,,,,
STBARBRA.C,19511106,2400,0.000,,28.9,6.7,17.8,,,,,,,,,,,,
STBARBRA.C,19511107,2400,0.000,,26.1,7.2,17.8,,,,,,,,,,,,
STBARBRA.C,19511108,2400,0.000,,21.1,8.3,14.4,,,,,,,,,,,,
STBARBRA.C,19511109,2400,0.000,,20.0,6.7,15.0,F,,,,,,,,,,,
STBARBRA.C,19511110,2400,0.000,,20.6,6.7,12.2,,,,,,,,,,,,
STBARBRA.C,19511111,2400,0.000,,20.0,7.2,16.1,,,,,,,,,,,,
STBARBRA.C,19511112,2400,0.000,,22.8,8.3,18.3,,,,,,,,,,,,
STBARBRA.C,19511113,2400,0.000,,21.7,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,19511114,2400,0.000,,26.1,9.4,18.3,,,,,,,,,,,,
STBARBRA.C,19511115,2400,0.000,,23.3,8.3,16.1,,,,,,,,,,,,
STBARBRA.C,19511116,2400,0.000,,25.6,6.7,20.0,,,,,,,,,,,,
STBARBRA.C,19511117,2400,0.000,,25.0,3.9,16.1,,,,,,,,,,,,
STBARBRA.C,19511118,2400,0.000,,24.4,3.9,13.9,,,,,,,,,,,,
STBARBRA.C,19511119,2400,27.66,,16.1,10.0,13.9,R,,,,,,,,,,,
STBARBRA.C,19511120,2400,13.95,,16.7,10.0,12.8,R,,,,,,,,,,,
STBARBRA.C,19511121,2400,10.15,,16.7,6.7,12.8,R,,,,,,,,,,,
STBARBRA.C,19511122,2400,0.000,,16.1,6.1,10.0,,,,,,,,,,,,
STBARBRA.C,19511123,2400,0.000,,17.8,2.8,11.1,,,,,,,,,,,,
STBARBRA.C,19511124,2400,0.000,,17.2,3.3,11.7,,,,,,,,,,,,
STBARBRA.C,19511125,2400,0.000,,17.8,4.4,15.6,,,,,,,,,,,,
STBARBRA.C,19511126,2400,0.000,,19.4,5.6,13.9,,,,,,,,,,,,
STBARBRA.C,19511127,2400,0.000,,23.3,5.6,13.9,,,,,,,,,,,,
STBARBRA.C,19511128,2400,0.000,,21.7,6.1,13.3,,,,,,,,,,,,
STBARBRA.C,19511129,2400,0.000,,21.7,5.6,15.0,,,,,,,,,,,,
STBARBRA.C,19511130,2400,0.000,,20.0,5.0,12.8,,,,,,,,,,,,
STBARBRA.C,19511201,2400,12.94,,15.0,8.3,14.4,R,,,,,,,,,,,
STBARBRA.C,19511202,2400,7.360,,19.4,6.7,18.3,R,,,,,,,,,,,
STBARBRA.C,19511203,2400,11.67,,18.3,5.0,10.6,R,,,,,,,,,,,
STBARBRA.C,19511204,2400,8.629,,15.0,7.8,10.6,R,,,,,,,,,,,
STBARBRA.C,19511205,2400,10.40,,14.4,9.4,10.6,R,,,,,,,,,,,
STBARBRA.C,19511206,2400,0.000,,12.2,4.4,7.8,,,,,,,,,,,,
STBARBRA.C,19511207,2400,0.000,,13.9,4.4,10.0,,,,,,,,,,,,
STBARBRA.C,19511208,2400,0.000,,15.0,1.7,12.2,,,,,,,,,,,,
STBARBRA.C,19511209,2400,0.000,,15.0,-1.7,9.4,,,,,,,,,,,,
STBARBRA.C,19511210,2400,0.000,,18.9,-0.6,10.6,,,,,,,,,,,,
STBARBRA.C,19511211,2400,1.269,,17.8,2.8,11.7,R,,,,,,,,,,,
STBARBRA.C,19511212,2400,13.95,,16.7,10.6,13.9,R,,,,,,,,,,,
STBARBRA.C,19511213,2400,0.000,,19.4,4.4,13.9,,,,,,,,,,,,
STBARBRA.C,19511214,2400,0.000,,19.4,3.9,15.0,,,,,,,,,,,,
STBARBRA.C,19511215,2400,0.000,,19.4,3.3,14.4,,,,,,,,,,,,
STBARBRA.C,19511216,2400,0.000,,18.9,2.2,15.0,,,,,,,,,,,,
STBARBRA.C,19511217,2400,0.000,,18.3,4.4,14.4,,,,,,,,,,,,
STBARBRA.C,19511218,2400,0.000,,16.1,3.3,12.8,,,,,,,,,,,,
STBARBRA.C,19511219,2400,1.777,,14.4,8.9,10.6,R,,,,,,,,,,,
STBARBRA.C,19511220,2400,0.000,,15.6,1.1,11.1,,,,,,,,,,,,
STBARBRA.C,19511221,2400,0.000,,16.1,1.7,12.2,,,,,,,,,,,,
STBARBRA.C,19511222,2400,0.000,,17.8,1.7,10.6,,,,,,,,,,,,
STBARBRA.C,19511223,2400,0.000,,17.8,2.8,13.9,,,,,,,,,,,,
STBARBRA.C,19511224,2400,0.000,,17.2,5.0,12.8,,,,,,,,,,,,
STBARBRA.C,19511225,2400,0.000,,17.2,5.6,11.7,,,,,,,,,,,,
STBARBRA.C,19511226,2400,0.000,,18.3,5.0,10.0,,,,,,,,,,,,
STBARBRA.C,19511227,2400,0.000,,16.7,3.9,12.2,,,,,,,,,,,,
STBARBRA.C,19511228,2400,0,,13.9,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19511229,2400,31.98,,14.4,12.2,12.8,R,,,,,,,,,,,
STBARBRA.C,19511230,2400,21.82,,15.0,10.6,11.1,R,,,,,,,,,,,
STBARBRA.C,19511231,2400,0.000,,12.8,1.7,7.8,,,,,,,,,,,,
STBARBRA.C,19520101,2400,0.000,,13.9,0.0,9.4,,,,,,,,,,,,
STBARBRA.C,19520102,2400,0.000,,12.8,-1.1,7.2,,,,,,,,,,,,
STBARBRA.C,19520103,2400,0.000,,13.3,-1.1,7.2,,,,,,,,,,,,
STBARBRA.C,19520104,2400,0.000,,15.0,0.0,8.9,,,,,,,,,,,,
STBARBRA.C,19520105,2400,0.000,,15.6,0.0,8.3,,,,,,,,,,,,
STBARBRA.C,19520106,2400,0.000,,13.3,0.0,10.6,,,,,,,,,,,,
STBARBRA.C,19520107,2400,28.42,,13.9,6.1,10.0,R,,,,,,,,,,,
STBARBRA.C,19520108,2400,2.538,,15.0,2.8,9.4,R,,,,,,,,,,,
STBARBRA.C,19520109,2400,0.000,,15.6,-0.6,7.2,,,,,,,,,,,,
STBARBRA.C,19520110,2400,0.000,,17.2,-0.6,9.4,,,,,,,,,,,,
STBARBRA.C,19520111,2400,1.015,,16.7,2.8,11.1,R,,,,,,,,,,,
STBARBRA.C,19520112,2400,57.36,,12.2,8.3,10.0,R,,,,,,,,,,,
STBARBRA.C,19520113,2400,13.45,,13.3,6.1,11.7,R,,,,,,,,,,,
STBARBRA.C,19520114,2400,1.523,,12.2,2.2,8.9,R,,,,,,,,,,,
STBARBRA.C,19520115,2400,134.2,,12.8,8.3,11.7,R,,,,,,,,,,,
STBARBRA.C,19520116,2400,36.80,,15.6,7.8,11.1,R,,,,,,,,,,,
STBARBRA.C,19520117,2400,5.076,,15.0,4.4,11.1,R,,,,,,,,,,,
STBARBRA.C,19520118,2400,46.95,,15.6,6.7,9.4,R,,,,,,,,,,,
STBARBRA.C,19520119,2400,0.000,,16.1,5.0,12.2,,,,,,,,,,,,
STBARBRA.C,19520120,2400,1.269,,14.4,4.4,12.2,R,,,,,,,,,,,
STBARBRA.C,19520121,2400,0.000,,15.0,1.7,11.1,,,,,,,,,,,,
STBARBRA.C,19520122,2400,0.000,,17.2,2.2,11.7,,,,,,,,,,,,
STBARBRA.C,19520123,2400,0.000,,17.2,4.4,13.3,,,,,,,,,,,,
STBARBRA.C,19520124,2400,0.761,,15.0,10.0,12.2,R,,,,,,,,,,,
STBARBRA.C,19520125,2400,23.09,,18.3,10.0,12.8,R,,,,,,,,,,,
STBARBRA.C,19520126,2400,0.000,,21.1,3.9,9.4,,,,,,,,,,,,
STBARBRA.C,19520127,2400,0.000,,21.1,5.0,18.3,,,,,,,,,,,,
STBARBRA.C,19520128,2400,0.000,,21.7,5.0,15.6,,,,,,,,,,,,
STBARBRA.C,19520129,2400,0.000,,21.1,7.2,12.2,,,,,,,,,,,,
STBARBRA.C,19520130,2400,0.000,,20.0,3.3,15.6,,,,,,,,,,,,
STBARBRA.C,19520131,2400,0.000,,17.2,5.0,14.4,,,,,,,,,,,,
STBARBRA.C,19520201,2400,0.000,,22.2,7.2,16.7,,,,,,,,,,,,
STBARBRA.C,19520202,2400,0.000,,22.8,7.2,17.8,,,,,,,,,,,,
STBARBRA.C,19520203,2400,0.000,,20.6,7.2,19.4,,,,,,,,,,,,
STBARBRA.C,19520204,2400,0.000,,23.3,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,19520205,2400,0.000,,26.1,5.6,15.6,,,,,,,,,,,,
STBARBRA.C,19520206,2400,0.000,,25.6,5.6,15.6,,,,,,,,,,,,
STBARBRA.C,19520207,2400,0.000,,22.8,6.1,15.6,,,,,,,,,,,,
STBARBRA.C,19520208,2400,0.000,,20.6,7.2,13.9,,,,,,,,,,,,
STBARBRA.C,19520209,2400,0.000,,18.3,8.9,16.1,,,,,,,,,,,,
STBARBRA.C,19520210,2400,0.000,,16.7,6.1,12.8,,,,,,,,,,,,
STBARBRA.C,19520211,2400,2.031,,15.6,5.6,11.7,R,,,,,,,,,,,
STBARBRA.C,19520212,2400,0.000,,18.3,2.8,13.3,,,,,,,,,,,,
STBARBRA.C,19520213,2400,0.000,,18.3,4.4,13.3,,,,,,,,,,,,
STBARBRA.C,19520214,2400,0.000,,17.2,2.8,13.9,,,,,,,,,,,,
STBARBRA.C,19520215,2400,0.000,,19.4,4.4,15.6,,,,,,,,,,,,
STBARBRA.C,19520216,2400,0.000,,18.3,4.4,14.4,,,,,,,,,,,,
STBARBRA.C,19520217,2400,0.000,,15.6,7.2,10.0,,,,,,,,,,,,
STBARBRA.C,19520218,2400,0.000,,15.6,1.1,11.7,,,,,,,,,,,,
STBARBRA.C,19520219,2400,0.000,,16.7,1.7,11.7,,,,,,,,,,,,
STBARBRA.C,19520220,2400,0.000,,15.6,1.7,11.7,,,,,,,,,,,,
STBARBRA.C,19520221,2400,0.000,,15.0,7.8,12.8,,,,,,,,,,,,
STBARBRA.C,19520222,2400,0.000,,14.4,3.9,11.7,,,,,,,,,,,,
STBARBRA.C,19520223,2400,0.000,,12.8,7.8,11.7,,,,,,,,,,,,
STBARBRA.C,19520224,2400,0.000,,20.6,5.6,15.6,,,,,,,,,,,,
STBARBRA.C,19520225,2400,0.000,,23.3,3.9,19.4,,,,,,,,,,,,
STBARBRA.C,19520226,2400,0,,19.4,5.6,15.6,,,,,,,,,,,,
STBARBRA.C,19520227,2400,0.000,,21.1,5.6,16.7,,,,,,,,,,,,
STBARBRA.C,19520228,2400,0.000,,18.3,6.1,15.6,,,,,,,,,,,,
STBARBRA.C,19520229,2400,15.99,,15.6,10.0,12.8,R,,,,,,,,,,,
STBARBRA.C,19520301,2400,6.345,,18.3,8.3,11.1,R,,,,,,,,,,,
STBARBRA.C,19520302,2400,1.523,,16.7,6.1,10.6,R,,,,,,,,,,,
STBARBRA.C,19520303,2400,0.000,,20.6,1.1,10.0,,,,,,,,,,,,
STBARBRA.C,19520304,2400,0.000,,16.7,6.7,11.7,,,,,,,,,,,,
STBARBRA.C,19520305,2400,0.000,,15.6,2.8,13.9,,,,,,,,,,,,
STBARBRA.C,19520306,2400,16.49,,13.9,4.4,10.0,R,,,,,,,,,,,
STBARBRA.C,19520307,2400,30.45,,12.8,7.2,11.1,R,,,,,,,,,,,
STBARBRA.C,19520308,2400,0.508,,12.2,4.4,8.3,R,,,,,,,,,,,
STBARBRA.C,19520309,2400,0.000,,16.7,3.9,15.0,,,,,,,,,,,,
STBARBRA.C,19520310,2400,2.538,,15.0,8.3,8.3,R,,,,,,,,,,,
STBARBRA.C,19520311,2400,0.761,,15.0,5.0,10.0,R,,,,,,,,,,,
STBARBRA.C,19520312,2400,5.330,,14.4,6.1,12.2,R,,,,,,,,,,,
STBARBRA.C,19520313,2400,0,,12.8,2.2,5.6,,,,,,,,,,,,
STBARBRA.C,19520314,2400,6.345,,10.6,2.8,8.3,R,,,,,,,,,,,
STBARBRA.C,19520315,2400,96.44,,10.6,6.7,8.9,R,,,,,,,,,,,
STBARBRA.C,19520316,2400,15.22,,12.8,6.7,10.0,R,,,,,,,,,,,
STBARBRA.C,19520317,2400,0.000,,16.7,6.7,13.3,,,,,,,,,,,,
STBARBRA.C,19520318,2400,0.000,,16.7,6.7,13.3,,,,,,,,,,,,
STBARBRA.C,19520319,2400,5.076,,16.1,8.3,12.8,R,,,,,,,,,,,
STBARBRA.C,19520320,2400,0.000,,16.7,6.7,13.9,,,,,,,,,,,,
STBARBRA.C,19520321,2400,0.000,,16.1,1.7,13.9,,,,,,,,,,,,
STBARBRA.C,19520322,2400,0.000,,16.7,1.7,14.4,,,,,,,,,,,,
STBARBRA.C,19520323,2400,0.000,,18.9,2.2,10.0,,,,,,,,,,,,
STBARBRA.C,19520324,2400,0.000,,17.8,6.7,15.6,,,,,,,,,,,,
STBARBRA.C,19520325,2400,0.000,,24.4,7.2,21.1,,,,,,,,,,,,
STBARBRA.C,19520326,2400,0.000,,23.3,8.3,21.1,,,,,,,,,,,,
STBARBRA.C,19520327,2400,0.000,,25.6,10.0,24.4,,,,,,,,,,,,
STBARBRA.C,19520328,2400,0.000,,26.1,7.2,21.1,,,,,,,,,,,,
STBARBRA.C,19520329,2400,0.000,,21.1,9.4,11.7,,,,,,,,,,,,
STBARBRA.C,19520330,2400,0.000,,15.0,9.4,12.8,,,,,,,,,,,,
STBARBRA.C,19520331,2400,0.000,,20.0,5.6,12.2,F,,,,,,,,,,,
STBARBRA.C,19520401,2400,0.000,,17.8,6.1,15.0,,,,,,,,,,,,
STBARBRA.C,19520402,2400,0.000,,20.6,10.0,15.6,,,,,,,,,,,,
STBARBRA.C,19520403,2400,0.000,,28.9,9.4,20.0,,,,,,,,,,,,
STBARBRA.C,19520404,2400,0.000,,28.3,5.0,17.2,,,,,,,,,,,,
STBARBRA.C,19520405,2400,0.000,,20.6,8.9,15.6,,,,,,,,,,,,
STBARBRA.C,19520406,2400,0.000,,16.1,7.8,13.3,F,,,,,,,,,,,
STBARBRA.C,19520407,2400,19.03,,13.9,10.0,11.7,R,,,,,,,,,,,
STBARBRA.C,19520408,2400,4.315,,19.4,7.8,10.0,R,,,,,,,,,,,
STBARBRA.C,19520409,2400,0.000,,15.0,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19520410,2400,10.40,,15.6,9.4,13.3,R,,,,,,,,,,,
STBARBRA.C,19520411,2400,0.000,,21.1,6.7,12.2,,,,,,,,,,,,
STBARBRA.C,19520412,2400,0.000,,15.6,8.3,12.2,,,,,,,,,,,,
STBARBRA.C,19520413,2400,0.000,,17.2,10.0,11.1,,,,,,,,,,,,
STBARBRA.C,19520414,2400,0.000,,20.6,7.2,10.0,,,,,,,,,,,,
STBARBRA.C,19520415,2400,0.000,,23.3,6.7,16.7,,,,,,,,,,,,
STBARBRA.C,19520416,2400,0.000,,26.7,6.7,16.1,,,,,,,,,,,,
STBARBRA.C,19520417,2400,0.000,,23.3,8.9,15.6,F,,,,,,,,,,,
STBARBRA.C,19520418,2400,0.000,,16.1,11.7,15.0,,,,,,,,,,,,
STBARBRA.C,19520419,2400,0.000,,20.6,10.6,12.8,F,,,,,,,,,,,
STBARBRA.C,19520420,2400,0.000,,18.9,9.4,15.0,,,,,,,,,,,,
STBARBRA.C,19520421,2400,0.000,,16.1,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19520422,2400,0.000,,17.2,9.4,12.2,,,,,,,,,,,,
STBARBRA.C,19520423,2400,0.000,,17.2,11.1,15.6,,,,,,,,,,,,
STBARBRA.C,19520424,2400,0.000,,18.9,10.0,13.9,,,,,,,,,,,,
STBARBRA.C,19520425,2400,11.16,,13.9,9.4,11.1,R,,,,,,,,,,,
STBARBRA.C,19520426,2400,0.000,,18.9,4.4,15.0,,,,,,,,,,,,
STBARBRA.C,19520427,2400,0.508,,20.0,7.2,18.3,R,,,,,,,,,,,
STBARBRA.C,19520428,2400,0.000,,20.0,8.9,14.4,,,,,,,,,,,,
STBARBRA.C,19520429,2400,0.000,,20.0,8.3,11.7,,,,,,,,,,,,
STBARBRA.C,19520430,2400,0.000,,21.1,6.7,17.8,,,,,,,,,,,,
STBARBRA.C,19520501,2400,0.000,,23.9,8.3,21.1,,,,,,,,,,,,
STBARBRA.C,19520502,2400,0.000,,24.4,10.0,15.6,,,,,,,,,,,,
STBARBRA.C,19520503,2400,0.000,,18.9,10.0,15.6,,,,,,,,,,,,
STBARBRA.C,19520504,2400,0.000,,23.3,10.0,17.8,,,,,,,,,,,,
STBARBRA.C,19520505,2400,0.000,,22.2,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,19520506,2400,0.000,,20.6,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,19520507,2400,0,,20.6,11.1,15.6,,,,,,,,,,,,
STBARBRA.C,19520508,2400,0.000,,21.7,6.1,17.2,,,,,,,,,,,,
STBARBRA.C,19520509,2400,0.000,,21.7,7.2,15.6,,,,,,,,,,,,
STBARBRA.C,19520510,2400,0.000,,23.3,9.4,16.7,,,,,,,,,,,,
STBARBRA.C,19520511,2400,0.000,,23.9,8.9,15.6,,,,,,,,,,,,
STBARBRA.C,19520512,2400,0.000,,25.0,10.0,17.8,,,,,,,,,,,,
STBARBRA.C,19520513,2400,0.000,,23.3,8.9,16.1,,,,,,,,,,,,
STBARBRA.C,19520514,2400,0.000,,23.3,8.9,16.7,,,,,,,,,,,,
STBARBRA.C,19520515,2400,0.000,,20.6,10.0,15.6,,,,,,,,,,,,
STBARBRA.C,19520516,2400,0.000,,18.3,9.4,14.4,,,,,,,,,,,,
STBARBRA.C,19520517,2400,0.000,,21.7,10.6,17.2,,,,,,,,,,,,
STBARBRA.C,19520518,2400,0.000,,25.0,11.1,17.2,F,,,,,,,,,,,
STBARBRA.C,19520519,2400,0.000,,21.1,10.6,16.7,F,,,,,,,,,,,
STBARBRA.C,19520520,2400,0.000,,23.9,12.2,18.3,F,,,,,,,,,,,
STBARBRA.C,19520521,2400,0.000,,23.3,10.0,12.2,,,,,,,,,,,,
STBARBRA.C,19520522,2400,0.000,,21.7,11.7,20.0,,,,,,,,,,,,
STBARBRA.C,19520523,2400,0.000,,21.1,11.7,18.3,F,,,,,,,,,,,
STBARBRA.C,19520524,2400,0.000,,21.1,11.1,17.2,F,,,,,,,,,,,
STBARBRA.C,19520525,2400,0.000,,18.3,10.6,16.7,F,,,,,,,,,,,
STBARBRA.C,19520526,2400,0.000,,21.1,11.7,16.1,F,,,,,,,,,,,
STBARBRA.C,19520527,2400,0.000,,18.3,11.7,16.1,F,,,,,,,,,,,
STBARBRA.C,19520528,2400,0.000,,19.4,10.6,16.1,F,,,,,,,,,,,
STBARBRA.C,19520529,2400,0.000,,19.4,11.7,16.1,F,,,,,,,,,,,
STBARBRA.C,19520530,2400,0.000,,18.3,11.7,16.1,,,,,,,,,,,,
STBARBRA.C,19520531,2400,0.000,,18.3,12.8,17.2,,,,,,,,,,,,
STBARBRA.C,19520601,2400,0.000,,21.1,8.9,20.0,F,,,,,,,,,,,
STBARBRA.C,19520602,2400,0.000,,20.6,7.2,15.0,,,,,,,,,,,,
STBARBRA.C,19520603,2400,0.000,,21.7,10.0,19.4,,,,,,,,,,,,
STBARBRA.C,19520604,2400,0.000,,21.1,7.2,18.9,,,,,,,,,,,,
STBARBRA.C,19520605,2400,0.254,,18.9,12.8,14.4,R,,,,,,,,,,,
STBARBRA.C,19520606,2400,1.777,,20.0,13.9,,R,,,,,,,,,,,
STBARBRA.C,19520607,2400,0.000,,20.0,12.2,16.1,,,,,,,,,,,,
STBARBRA.C,19520608,2400,0.000,,20.0,7.2,16.7,,,,,,,,,,,,
STBARBRA.C,19520609,2400,0.000,,21.7,7.2,16.1,,,,,,,,,,,,
STBARBRA.C,19520610,2400,0.000,,23.9,8.3,16.1,,,,,,,,,,,,
STBARBRA.C,19520611,2400,0.000,,24.4,10.0,,,,,,,,,,,,,
STBARBRA.C,19520612,2400,0.000,,23.9,7.8,20.6,,,,,,,,,,,,
STBARBRA.C,19520613,2400,0.000,,23.3,8.3,21.7,,,,,,,,,,,,
STBARBRA.C,19520614,2400,0.000,,25.6,8.9,23.3,,,,,,,,,,,,
STBARBRA.C,19520615,2400,0.000,,30.0,8.9,17.8,,,,,,,,,,,,
STBARBRA.C,19520616,2400,0.000,,28.9,10.0,22.2,,,,,,,,,,,,
STBARBRA.C,19520617,2400,0.000,,22.2,10.0,19.4,F,,,,,,,,,,,
STBARBRA.C,19520618,2400,0.000,,19.4,11.7,17.8,F,,,,,,,,,,,
STBARBRA.C,19520619,2400,0.000,,22.2,11.1,21.1,F,,,,,,,,,,,
STBARBRA.C,19520620,2400,0.000,,22.8,11.1,17.8,F,,,,,,,,,,,
STBARBRA.C,19520621,2400,0.000,,22.8,11.1,19.4,,,,,,,,,,,,
STBARBRA.C,19520622,2400,0.000,,22.8,10.6,17.8,F,,,,,,,,,,,
STBARBRA.C,19520623,2400,0.000,,22.8,10.6,21.7,,,,,,,,,,,,
STBARBRA.C,19520624,2400,0.000,,23.3,12.8,20.0,F,,,,,,,,,,,
STBARBRA.C,19520625,2400,0.000,,21.7,10.0,18.3,F,,,,,,,,,,,
STBARBRA.C,19520626,2400,0.000,,21.7,10.6,20.0,,,,,,,,,,,,
STBARBRA.C,19520627,2400,0.000,,21.7,10.6,20.6,,,,,,,,,,,,
STBARBRA.C,19520628,2400,0.000,,20.6,10.6,14.4,F,,,,,,,,,,,
STBARBRA.C,19520629,2400,0.000,,21.1,10.6,19.4,,,,,,,,,,,,
STBARBRA.C,19520630,2400,0.000,,25.6,11.1,23.9,,,,,,,,,,,,
STBARBRA.C,19520701,2400,0.000,,25.0,11.1,19.4,F,,,,,,,,,,,
STBARBRA.C,19520702,2400,0.000,,21.7,11.7,20.0,F,,,,,,,,,,,
STBARBRA.C,19520703,2400,0.000,,21.1,12.2,20.0,F,,,,,,,,,,,
STBARBRA.C,19520704,2400,0.000,,22.8,11.7,20.6,F,,,,,,,,,,,
STBARBRA.C,19520705,2400,0.000,,22.2,12.2,16.7,F,,,,,,,,,,,
STBARBRA.C,19520706,2400,0.000,,21.1,12.2,20.0,F,,,,,,,,,,,
STBARBRA.C,19520707,2400,0.000,,21.1,12.8,19.4,F,,,,,,,,,,,
STBARBRA.C,19520708,2400,0.000,,21.1,11.7,15.6,F,,,,,,,,,,,
STBARBRA.C,19520709,2400,0.000,,24.4,11.1,23.3,,,,,,,,,,,,
STBARBRA.C,19520710,2400,0.000,,23.3,11.1,21.1,,,,,,,,,,,,
STBARBRA.C,19520711,2400,0.000,,24.4,10.0,21.7,,,,,,,,,,,,
STBARBRA.C,19520712,2400,0.000,,25.6,10.0,19.4,,,,,,,,,,,,
STBARBRA.C,19520713,2400,0.000,,26.7,12.2,24.4,,,,,,,,,,,,
STBARBRA.C,19520714,2400,0.000,,25.6,11.7,21.1,,,,,,,,,,,,
STBARBRA.C,19520715,2400,0.000,,25.6,11.7,20.6,F,,,,,,,,,,,
STBARBRA.C,19520716,2400,0.000,,22.8,12.8,19.4,F,,,,,,,,,,,
STBARBRA.C,19520717,2400,0.254,,21.7,12.8,17.8,R,,,,,,,,,,,
STBARBRA.C,19520718,2400,0.000,,21.7,12.8,21.1,F,,,,,,,,,,,
STBARBRA.C,19520719,2400,0,,21.7,12.2,19.4,F,,,,,,,,,,,
STBARBRA.C,19520720,2400,0.000,,21.7,10.0,19.4,F,,,,,,,,,,,
STBARBRA.C,19520721,2400,0.000,,23.3,11.7,21.7,F,,,,,,,,,,,
STBARBRA.C,19520722,2400,0.000,,27.8,11.1,23.9,,,,,,,,,,,,
STBARBRA.C,19520723,2400,0.000,,26.7,12.8,22.2,,,,,,,,,,,,
STBARBRA.C,19520724,2400,0.000,,29.4,13.3,21.1,,,,,,,,,,,,
STBARBRA.C,19520725,2400,0.000,,30.6,15.0,22.2,,,,,,,,,,,,
STBARBRA.C,19520726,2400,0.000,,28.9,15.0,25.6,,,,,,,,,,,,
STBARBRA.C,19520727,2400,0.000,,30.6,14.4,19.4,,,,,,,,,,,,
STBARBRA.C,19520728,2400,0.000,,28.3,15.0,23.3,,,,,,,,,,,,
STBARBRA.C,19520729,2400,0.508,,23.9,15.6,22.2,R,,,,,,,,,,,
STBARBRA.C,19520730,2400,0.000,,26.7,14.4,19.4,,,,,,,,,,,,
STBARBRA.C,19520731,2400,0.000,,25.6,13.9,22.2,,,,,,,,,,,,
STBARBRA.C,19520801,2400,0.000,,25.6,15.0,21.1,F,,,,,,,,,,,
STBARBRA.C,19520802,2400,0.000,,23.9,13.9,21.7,F,,,,,,,,,,,
STBARBRA.C,19520803,2400,0.000,,24.4,14.4,16.7,F,,,,,,,,,,,
STBARBRA.C,19520804,2400,0.000,,22.8,13.9,16.7,F,,,,,,,,,,,
STBARBRA.C,19520805,2400,0.000,,26.1,13.9,18.3,F,,,,,,,,,,,
STBARBRA.C,19520806,2400,0.000,,27.2,15.6,19.4,,,,,,,,,,,,
STBARBRA.C,19520807,2400,0.000,,26.1,13.9,22.8,,,,,,,,,,,,
STBARBRA.C,19520808,2400,0.000,,23.9,13.3,14.4,F,,,,,,,,,,,
STBARBRA.C,19520809,2400,0,,22.2,13.9,19.4,F,,,,,,,,,,,
STBARBRA.C,19520810,2400,0.000,,21.1,10.0,19.4,F,,,,,,,,,,,
STBARBRA.C,19520811,2400,0.000,,21.1,12.8,18.3,F,,,,,,,,,,,
STBARBRA.C,19520812,2400,0.000,,22.2,12.8,18.3,F,,,,,,,,,,,
STBARBRA.C,19520813,2400,0.000,,23.3,11.1,18.3,F,,,,,,,,,,,
STBARBRA.C,19520814,2400,0.000,,21.7,13.3,17.2,F,,,,,,,,,,,
STBARBRA.C,19520815,2400,0.000,,22.2,12.2,17.2,F,,,,,,,,,,,
STBARBRA.C,19520816,2400,0.000,,24.4,13.3,19.4,F,,,,,,,,,,,
STBARBRA.C,19520817,2400,0.000,,23.9,12.8,22.8,F,,,,,,,,,,,
STBARBRA.C,19520818,2400,0.000,,25.6,12.8,22.2,F,,,,,,,,,,,
STBARBRA.C,19520819,2400,0.000,,25.6,13.3,18.3,F,,,,,,,,,,,
STBARBRA.C,19520820,2400,0.000,,23.9,13.9,16.7,F,,,,,,,,,,,
STBARBRA.C,19520821,2400,0.254,,21.7,12.8,18.9,R,,,,,,,,,,,
STBARBRA.C,19520822,2400,0.000,,27.2,14.4,22.2,F,,,,,,,,,,,
STBARBRA.C,19520823,2400,0.000,,26.7,13.9,22.2,F,,,,,,,,,,,
STBARBRA.C,19520824,2400,0.000,,26.1,15.0,20.6,F,,,,,,,,,,,
STBARBRA.C,19520825,2400,0.000,,26.7,13.9,21.1,F,,,,,,,,,,,
STBARBRA.C,19520826,2400,0.000,,26.1,14.4,20.6,F,,,,,,,,,,,
STBARBRA.C,19520827,2400,0.000,,27.8,12.8,19.4,,,,,,,,,,,,
STBARBRA.C,19520828,2400,0.000,,27.2,15.0,21.1,,,,,,,,,,,,
STBARBRA.C,19520829,2400,0.000,,28.9,14.4,25.0,,,,,,,,,,,,
STBARBRA.C,19520830,2400,0.000,,29.4,13.9,23.3,,,,,,,,,,,,
STBARBRA.C,19520831,2400,0.000,,30.6,13.9,23.3,,,,,,,,,,,,
STBARBRA.C,19520901,2400,0.000,,31.7,13.9,22.2,,,,,,,,,,,,
STBARBRA.C,19520902,2400,0.000,,28.3,14.4,18.3,F,,,,,,,,,,,
STBARBRA.C,19520903,2400,0.000,,25.6,11.7,17.2,F,,,,,,,,,,,
STBARBRA.C,19520904,2400,0.000,,29.4,14.4,22.2,F,,,,,,,,,,,
